,User,Movie,Actual Rating,Predicted Rating
1349,171,696,3,3
1350,362,390,2,2
1351,331,147,5,3
1352,94,522,4,1
1353,293,298,3,2
1354,120,8,5,2
1355,59,513,4,2
1356,278,389,3,5
1357,156,406,4,4
1358,341,1006,4,3
1359,327,187,5,2
1360,338,213,3,2
1361,168,180,5,5
1362,129,945,4,1
1363,94,23,3,2
1364,300,691,3,2
1365,196,339,2,1
1366,236,27,4,4
1367,178,304,4,1
1368,275,289,4,5
1369,362,404,4,1
1370,350,878,5,3
1371,291,918,5,5
1372,333,206,4,4
1373,243,1097,5,2
1374,200,707,4,4
1375,129,48,4,5
1376,9,199,5,1
1377,118,143,4,3
1378,297,495,5,2
1379,71,69,4,5
1380,129,345,4,5
1381,333,449,1,2
1382,175,750,1,5
1383,307,318,4,5
1384,337,309,3,1
1385,48,417,3,1
1386,57,155,5,4
1387,298,377,3,2
1388,285,1090,4,5
1389,254,52,3,3
1390,12,160,5,5
1391,173,455,1,4
1392,270,337,1,4
1393,355,312,5,2
1394,5,150,3,1
1395,116,750,5,3
1396,232,417,4,1
1397,91,560,3,5
1398,235,863,2,5
1399,217,515,5,5
1400,183,87,3,2
1401,292,656,4,2
1402,279,482,4,3
1403,9,222,5,3
1404,0,142,1,3
1405,285,558,4,2
1406,243,817,2,2
1407,58,24,4,4
1408,63,172,5,4
1409,221,410,3,2
1410,269,740,5,4
1411,58,64,4,5
1412,300,510,4,5
1413,59,1123,4,5
1414,57,245,5,2
1415,233,94,3,3
1416,262,78,4,1
1417,268,434,3,4
1418,94,735,4,2
1419,243,89,4,2
1420,333,182,4,1
1421,194,468,3,3
1422,152,677,2,1
1423,269,154,5,4
1424,217,272,4,5
1425,268,136,4,5
1426,12,611,4,1
1427,293,263,2,5
1428,193,432,3,3
1429,93,38,3,1
1430,311,233,5,5
1431,329,464,5,1
1432,127,377,5,3
1433,281,301,5,1
1434,279,285,4,5
1435,129,1046,5,2
1436,356,221,5,1
1437,319,677,3,3
1438,216,116,4,4
1439,313,671,5,4
1440,124,203,5,2
1441,275,746,4,1
1442,237,299,4,1
1443,42,335,4,3
1444,232,211,5,3
1445,122,126,5,2
1446,140,824,4,5
1447,69,175,4,2
1448,221,688,4,4
1449,41,221,4,1
1450,327,348,2,4
1451,290,395,4,3
1452,17,11,5,3
1453,333,301,5,5
1454,32,342,4,1
1455,275,228,3,1
1456,5,478,5,3
1457,78,136,4,1
1458,48,298,2,1
1459,243,761,3,2
1460,83,30,4,3
1461,101,247,3,2
1462,355,936,2,3
1463,200,512,3,3
1464,300,186,4,5
1465,131,136,4,4
1466,338,72,3,2
1467,364,1016,4,2
1468,13,210,4,1
1469,7,189,4,3
1470,332,738,5,5
1471,94,201,4,2
1472,158,545,4,1
1473,249,581,4,1
1474,186,658,5,1
1475,173,411,1,3
1476,279,81,2,3
1477,286,155,5,1
1478,343,203,4,3
1479,42,288,4,1
1480,98,10,5,4
1481,5,486,5,5
1482,17,482,4,2
1483,195,237,4,3
1484,144,895,2,3
1485,173,1253,1,2
1486,144,470,4,1
1487,155,191,4,5
1488,90,478,4,2
1489,221,814,2,3
1490,289,422,5,2
1491,11,156,5,3
1492,121,726,4,3
1493,0,174,5,3
1494,6,617,4,5
1495,103,1016,1,4
1496,58,515,4,3
1497,234,51,4,4
1498,115,603,3,3
1499,48,475,1,1
1500,197,22,4,1
1501,344,250,5,2
1502,76,178,5,2
1503,177,1034,4,5
1504,333,1314,4,2
1505,229,1049,3,4
1506,372,587,3,1
1507,176,196,4,1
1508,136,260,5,3
1509,252,236,4,2
1510,364,108,2,2
1511,233,413,4,1
1512,129,1015,4,5
1513,224,63,4,4
1514,108,116,5,3
1515,178,268,3,5
1516,42,865,4,3
1517,94,1,2,2
1518,150,418,3,2
1519,14,288,3,2
1520,42,315,5,2
1521,333,76,3,2
1522,233,236,3,2
1523,333,619,2,4
1524,275,596,3,2
1525,183,698,5,5
1526,317,181,4,1
1527,150,971,4,5
1528,159,3,4,2
1529,61,77,2,4
1530,344,171,4,4
1531,54,1015,1,3
1532,324,483,5,5
1533,140,236,4,2
1534,208,1104,2,5
1535,289,97,4,1
1536,184,196,5,3
1537,245,384,1,3
1538,129,149,5,2
1539,275,736,4,2
1540,142,327,4,2
1541,275,853,4,2
1542,290,833,3,2
1543,188,656,5,2
1544,147,472,5,4
1545,369,55,2,1
1546,370,174,1,4
1547,345,16,1,2
1548,156,297,4,5
1549,188,846,4,1
1550,41,210,4,4
1551,192,484,5,4
1552,300,76,3,2
1553,247,182,5,1
1554,287,11,4,2
1555,322,326,4,4
1556,248,627,3,1
1557,9,695,4,3
1558,106,257,4,5
1559,303,321,4,5
1560,200,481,4,2
1561,302,1223,2,3
1562,221,61,4,1
1563,339,1132,5,4
1564,135,312,2,5
1565,93,272,4,4
1566,332,97,4,1
1567,264,408,3,3
1568,220,128,5,2
1569,327,402,3,2
1570,242,1465,3,2
1571,300,410,1,1
1572,371,158,5,1
1573,345,231,3,5
1574,270,247,4,1
1575,335,201,1,5
1576,88,82,4,1
1577,57,479,3,4
1578,196,807,3,3
1579,331,654,5,3
1580,344,296,4,4
1581,335,863,1,3
1582,122,49,3,5
1583,233,780,2,3
1584,232,491,5,3
1585,199,293,4,3
1586,333,435,3,2
1587,91,182,4,2
1588,43,754,3,5
1589,325,673,3,2
1590,11,195,5,5
1591,93,63,5,3
1592,302,61,2,1
1593,133,299,3,2
1594,84,854,3,5
1595,13,497,5,4
1596,13,180,5,2
1597,193,558,2,1
1598,43,208,5,3
1599,335,394,2,4
1600,5,14,3,4
1601,343,24,4,3
1602,221,231,4,4
1603,61,1127,2,4
1604,284,167,4,4
1605,12,504,3,5
1606,92,475,4,4
1607,225,6,4,5
1608,343,450,4,1
1609,232,68,5,5
1610,245,719,1,2
1611,329,49,5,1
1612,298,495,3,2
1613,63,82,3,5
1614,272,901,5,2
1615,304,244,1,5
1616,68,8,4,3
1617,176,288,2,4
1618,333,921,4,5
1619,153,479,5,1
1620,41,11,4,1
1621,278,225,4,1
1622,294,484,4,2
1623,254,762,5,5
1624,66,120,4,5
1625,187,147,4,3
1626,118,110,5,2
1627,12,20,3,5
1628,209,185,4,3
1629,183,76,3,2
1630,258,234,2,1
1631,94,82,5,2
1632,127,789,4,5
1633,177,177,4,5
1634,343,706,4,4
1635,91,551,3,2
1636,39,302,4,3
1637,232,116,3,5
1638,56,6,4,1
1639,345,236,4,1
1640,158,224,4,1
1641,84,1166,3,2
1642,250,236,5,3
1643,222,1299,1,4
1644,86,1073,3,3
1645,127,422,4,3
1646,298,484,4,1
1647,377,201,3,1
1648,289,472,1,1
1649,183,257,3,1
1650,182,224,1,2
1651,279,6,4,1
1652,373,230,2,3
1653,275,1171,4,4
1654,94,877,1,1
1655,297,472,3,1
1656,288,472,1,1
1657,233,603,5,5
1658,344,196,4,3
1659,313,214,4,2
1660,266,567,4,1
1661,329,180,5,3
1662,285,276,4,1
1663,287,14,4,5
1664,307,609,4,5
1665,180,826,2,5
1666,269,221,5,3
1667,300,167,4,2
1668,98,684,3,5
1669,196,270,2,3
1670,53,1011,2,3
1671,209,199,5,4
1672,300,158,3,2
1673,212,1,4,4
1674,294,98,4,3
1675,314,155,5,4
1676,22,661,3,1
1677,325,558,3,4
1678,289,90,2,4
1679,291,478,4,3
1680,193,424,2,1
1681,15,760,2,3
1682,206,187,3,5
1683,259,271,3,5
1684,70,55,5,4
1685,29,677,2,2
1686,290,3,4,1
1687,176,259,2,2
1688,127,601,4,5
1689,322,254,4,4
1690,160,273,2,1
1691,351,181,5,2
1692,108,1012,3,3
1693,292,11,4,2
1694,46,320,4,5
1695,372,138,3,1
1696,60,341,2,1
1697,268,271,3,2
1698,183,477,4,1
1699,373,128,5,2
1700,262,126,4,3
1701,283,343,4,1
1702,203,190,4,4
1703,108,199,2,3
1704,200,69,3,5
1705,377,51,5,3
1706,326,644,4,2
1707,12,72,3,5
1708,134,641,4,3
1709,372,1,4,5
1710,326,172,4,5
1711,71,519,5,5
1712,377,355,4,4
1713,127,590,4,4
1714,251,267,5,1
1715,213,511,5,2
1716,290,154,3,4
1717,185,1252,4,5
1718,233,327,2,1
1719,268,496,3,3
1720,280,988,2,2
1721,41,87,5,4
1722,287,12,5,2
1723,322,248,3,2
1724,156,2,3,5
1725,89,474,3,2
1726,300,683,3,4
1727,378,68,4,1
1728,42,53,3,4
1729,312,416,2,5
1730,328,123,5,2
1731,331,353,5,1
1732,5,512,4,4
1733,173,576,1,1
1734,326,187,5,5
1735,331,270,4,2
1736,279,116,5,5
1737,346,68,5,3
1738,199,14,4,4
1739,233,422,4,5
1740,117,815,3,5
1741,129,404,4,4
1742,341,236,4,3
1743,194,1227,1,2
1744,150,774,2,5
1745,93,427,5,4
1746,4,388,1,1
1747,325,611,2,2
1748,108,519,5,5
1749,55,185,3,1
1750,268,386,3,5
1751,168,307,3,3
1752,252,172,5,4
1753,335,116,3,5
1754,262,1472,5,5
1755,310,626,4,2
1756,58,1064,5,5
1757,81,108,1,2
1758,360,948,4,3
1759,199,172,5,4
1760,6,504,3,4
1761,300,379,4,2
1762,379,175,3,5
1763,176,194,4,2
1764,343,110,4,4
1765,188,606,4,1
1766,275,1109,3,1
1767,312,181,4,2
1768,140,747,3,2
1769,20,772,3,1
1770,373,172,3,5
1771,215,692,3,5
1772,55,94,4,2
1773,275,878,3,1
1774,150,601,4,4
1775,379,196,3,1
1776,248,67,5,5
1777,176,275,5,5
1778,344,844,3,4
1779,10,738,3,3
1780,42,392,4,5
1781,256,220,3,5
1782,57,1103,2,3
1783,338,41,4,3
1784,343,44,5,1
1785,12,117,4,5
1786,304,153,4,1
1787,9,163,4,1
1788,380,211,5,4
1789,94,509,4,4
1790,124,269,4,2
1791,10,721,3,3
1792,55,178,3,4
1793,58,194,5,2
1794,346,215,3,2
1795,313,1053,1,3
1796,255,293,3,2
1797,61,208,4,1
1798,180,977,1,5
1799,21,434,5,5
1800,55,691,4,1
1801,129,939,3,3
1802,242,581,5,4
1803,42,160,4,2
1804,4,229,3,2
1805,268,141,1,5
1806,296,6,4,1
1807,68,590,3,2
1808,203,285,3,2
1809,279,541,3,4
1810,93,419,4,2
1811,178,309,4,2
1812,183,123,5,1
1813,59,488,5,1
1814,278,172,5,2
1815,245,540,3,5
1816,57,181,4,2
1817,138,302,5,3
1818,167,747,2,1
1819,254,840,1,3
1820,264,180,2,3
1821,69,382,2,3
1822,124,63,5,2
1823,377,273,3,4
1824,40,97,4,5
1825,53,146,5,5
1826,333,244,2,1
1827,373,161,2,1
1828,275,1227,1,2
1829,270,14,3,2
1830,262,885,2,2
1831,313,868,4,1
1832,89,196,5,3
1833,0,43,5,3
1834,320,473,4,1
1835,7,171,5,1
1836,91,31,3,5
1837,42,49,4,4
1838,22,503,4,4
1839,130,13,5,5
1840,378,636,2,2
1841,129,352,1,3
1842,6,566,1,1
1843,96,167,4,5
1844,234,291,3,4
1845,42,0,5,2
1846,372,150,4,3
1847,306,449,2,3
1848,349,529,4,1
1849,63,581,4,4
1850,231,180,4,2
1851,327,233,4,1
1852,213,220,5,3
1853,248,197,5,1
1854,136,182,5,1
1855,346,84,5,2
1856,20,843,4,5
1857,298,317,4,2
1858,256,236,2,3
1859,172,259,4,5
1860,290,173,5,1
1861,243,190,5,5
1862,247,209,3,2
1863,243,1044,5,2
1864,157,162,4,5
1865,29,1006,5,5
1866,108,321,2,5
1867,295,237,4,2
1868,15,68,5,2
1869,183,552,3,1
1870,220,622,3,1
1871,30,320,4,1
1872,351,215,4,1
1873,212,734,5,4
1874,59,659,4,4
1875,7,510,5,4
1876,176,402,5,4
1877,98,368,4,4
1878,2,299,2,1
1879,136,234,5,3
1880,223,750,3,2
1881,261,21,4,3
1882,150,1196,5,1
1883,69,210,3,2
1884,200,405,1,1
1885,150,230,1,1
1886,8,5,5,1
1887,12,751,1,3
1888,10,743,4,2
1889,214,209,4,3
1890,279,419,3,1
1891,386,55,5,5
1892,259,325,5,5
1893,57,192,3,2
1894,180,367,1,5
1895,252,281,4,3
1896,200,1426,2,5
1897,173,28,2,2
1898,342,950,1,5
1899,177,88,4,1
1900,353,507,3,1
1901,338,230,2,5
1902,358,750,4,3
1903,212,683,4,2
1904,380,646,4,5
1905,353,267,4,5
1906,150,735,4,2
1907,293,825,1,1
1908,149,49,5,1
1909,365,447,5,2
1910,12,614,4,1
1911,357,642,3,2
1912,173,65,5,4
1913,275,839,3,2
1914,360,497,4,1
1915,292,157,2,3
1916,20,120,1,3
1917,329,484,5,4
1918,91,128,4,2
1919,55,390,3,5
1920,315,288,2,1
1921,176,46,3,3
1922,47,265,3,4
1923,295,845,2,2
1924,168,259,1,5
1925,386,179,4,1
1926,338,672,5,3
1927,325,565,4,2
1928,114,510,5,5
1929,109,778,3,4
1930,290,27,4,3
1931,359,194,3,1
1932,183,230,3,4
1933,262,293,2,4
1934,292,424,4,2
1935,0,156,4,5
1936,365,671,5,2
1937,193,214,3,5
1938,266,551,3,2
1939,71,508,4,2
1940,235,595,4,5
1941,118,208,4,1
1942,285,353,4,1
1943,386,198,4,2
1944,279,575,3,5
1945,177,341,4,3
1946,173,861,1,5
1947,148,307,2,5
1948,330,652,3,1
1949,199,684,4,3
1950,309,273,3,4
1951,13,812,2,1
1952,193,470,3,2
1953,307,44,4,3
1954,266,574,3,1
1955,221,124,5,1
1956,206,539,3,2
1957,259,681,4,2
1958,350,312,5,3
1959,317,104,1,2
1960,75,1157,4,3
1961,298,215,5,4
1962,63,1138,1,1
1963,79,193,3,3
1964,370,23,4,5
1965,71,503,4,5
1966,343,287,4,2
1967,253,966,3,2
1968,180,1016,1,1
1969,88,120,5,2
1970,101,442,3,1
1971,235,236,4,5
1972,314,503,3,3
1973,180,1056,2,5
1974,338,522,5,5
1975,328,337,2,1
1976,291,854,5,5
1977,253,754,3,5
1978,89,994,4,3
1979,353,656,4,1
1980,64,172,3,5
1981,146,339,4,4
1982,1,307,3,2
1983,192,110,1,2
1984,315,196,4,2
1985,216,225,1,2
1986,144,412,3,5
1987,336,741,5,5
1988,63,201,4,1
1989,386,57,4,4
1990,388,175,4,3
1991,366,16,5,2
1992,117,852,5,4
1993,311,130,5,3
1994,300,685,4,5
1995,292,844,2,5
1996,333,1009,5,4
1997,221,367,1,2
1998,233,86,3,1
1999,232,567,5,1
2000,108,392,4,2
2001,270,865,4,3
2002,96,465,3,1
2003,252,741,4,4
2004,341,256,2,2
2005,113,495,4,2
2006,86,317,4,4
2007,112,321,3,2
2008,94,110,4,5
2009,23,177,5,3
2010,279,558,3,5
2011,177,256,5,2
2012,73,136,3,1
2013,270,1100,4,5
2014,359,302,3,5
2015,266,23,5,1
2016,317,159,3,3
2017,222,224,3,4
2018,223,845,4,5
2019,335,238,3,5
2020,70,922,5,5
2021,185,256,4,4
2022,167,256,5,4
2023,129,540,3,1
2024,255,865,4,4
2025,49,285,2,5
2026,83,6,4,2
2027,164,68,3,1
2028,180,927,3,3
2029,292,182,4,5
2030,4,401,1,5
2031,278,1230,4,1
2032,278,0,3,5
2033,293,247,5,5
2034,122,254,1,1
2035,326,293,3,5
2036,263,380,4,2
2037,386,31,5,2
2038,275,681,3,3
2039,217,11,5,4
2040,381,545,2,5
2041,268,69,1,4
2042,127,47,4,2
2043,12,342,1,1
2044,321,193,5,1
2045,313,398,3,2
2046,199,472,4,4
2047,48,115,4,2
2048,300,771,3,4
2049,185,43,5,1
2050,245,160,3,2
2051,132,321,2,4
2052,353,899,4,4
2053,98,321,3,5
2054,134,602,4,4
2055,55,760,3,3
2056,213,38,4,4
2057,127,64,4,4
2058,58,610,3,1
2059,63,216,2,2
2060,238,123,5,2
2061,177,454,3,1
2062,335,1046,4,3
2063,166,135,4,4
2064,41,938,4,3
2065,310,131,4,2
2066,270,401,4,1
2067,346,471,5,3
2068,321,215,3,5
2069,180,265,1,1
2070,278,264,5,4
2071,150,82,5,3
2072,324,184,5,2
2073,333,310,4,1
2074,326,582,2,3
2075,278,819,4,2
2076,373,734,5,1
2077,180,928,1,3
2078,268,435,3,3
2079,21,549,5,1
2080,22,738,2,4
2081,263,215,5,4
2082,379,185,3,5
2083,373,929,2,5
2084,221,143,5,1
2085,311,484,4,3
2086,156,136,5,2
2087,302,23,3,4
2088,43,147,4,3
2089,367,395,2,4
2090,372,842,3,4
2091,12,600,4,2
2092,4,142,3,2
2093,312,656,4,4
2094,166,132,5,4
2095,202,270,3,1
2096,379,312,4,1
2097,266,21,4,2
2098,326,202,3,2
2099,372,519,4,5
2100,210,875,2,3
2101,173,27,5,1
2102,270,317,5,1
2103,117,183,5,2
2104,0,207,5,5
2105,341,239,3,3
2106,6,668,1,3
2107,187,78,5,4
2108,300,518,4,3
2109,275,339,5,2
2110,310,760,3,5
2111,177,595,3,5
2112,392,1033,2,3
2113,235,152,2,5
2114,58,973,3,1
2115,193,160,4,1
2116,295,483,4,4
2117,229,738,5,3
2118,267,761,2,5
2119,275,435,4,1
2120,61,696,4,4
2121,333,960,4,5
2122,50,63,4,2
2123,112,318,2,1
2124,74,951,5,4
2125,313,596,4,5
2126,119,923,4,3
2127,372,277,5,1
2128,193,743,3,4
2129,179,402,3,4
2130,338,10,4,4
2131,104,306,2,5
2132,326,709,4,4
2133,136,471,4,1
2134,345,414,2,5
2135,151,844,3,5
2136,221,356,4,1
2137,302,293,4,2
2138,192,257,3,3
2139,275,449,1,2
2140,8,526,3,2
2141,324,613,4,1
2142,304,187,2,1
2143,1,306,3,5
2144,315,63,4,1
2145,225,8,5,3
2146,304,510,4,3
2147,300,214,5,5
2148,298,66,2,5
2149,41,1043,4,2
2150,377,154,4,4
2151,116,927,3,1
2152,320,854,3,3
2153,362,554,1,3
2154,302,275,4,4
2155,101,46,2,2
2156,294,156,5,5
2157,291,1009,4,2
2158,227,312,5,4
2159,181,422,5,2
2160,55,737,3,1
2161,338,478,5,3
2162,373,181,5,5
2163,58,472,3,1
2164,90,617,3,3
2165,221,7,1,4
2166,362,1,4,2
2167,209,734,4,2
2168,282,658,5,4
2169,101,830,2,3
2170,96,431,4,4
2171,302,395,4,2
2172,302,121,4,1
2173,163,299,5,2
2174,212,356,5,1
2175,29,687,3,2
2176,255,1,5,4
2177,129,1207,4,3
2178,88,761,3,1
2179,378,7,5,2
2180,381,275,3,5
2181,278,1229,3,3
2182,71,422,5,4
2183,327,21,5,1
2184,82,121,1,2
2185,248,38,4,1
2186,304,99,3,3
2187,226,115,4,3
2188,392,125,4,4
2189,341,656,5,2
2190,339,180,4,4
2191,258,107,4,3
2192,312,649,4,1
2193,215,6,5,1
2194,109,76,4,4
2195,129,93,5,5
2196,47,422,4,3
2197,74,99,5,3
2198,94,150,4,5
2199,379,1443,1,3
2200,234,173,4,3
2201,252,116,5,1
2202,327,1014,3,2
2203,89,691,4,2
2204,149,92,4,5
2205,275,403,4,1
2206,233,944,3,5
2207,95,434,3,3
2208,384,339,4,2
2209,307,27,3,5
2210,310,714,2,1
2211,130,285,5,1
2212,15,478,5,1
2213,393,41,4,3
2214,377,178,2,5
2215,386,422,3,1
2216,171,581,4,3
2217,243,293,4,2
2218,369,115,3,3
2219,307,704,5,4
2220,316,327,4,5
2221,390,526,3,2
2222,279,156,3,5
2223,313,217,4,5
2224,74,124,3,4
2225,323,753,5,2
2226,207,523,4,2
2227,94,63,5,2
2228,391,332,4,5
2229,0,147,2,2
2230,373,222,5,1
2231,268,174,5,3
2232,267,181,4,1
2233,93,365,3,5
2234,89,366,4,4
2235,329,548,5,4
2236,314,284,5,1
2237,233,178,3,1
2238,148,309,2,2
2239,291,110,4,5
2240,293,747,3,1
2241,325,203,3,1
2242,116,306,5,2
2243,143,1015,3,5
2244,0,111,1,3
2245,41,735,5,4
2246,227,649,3,4
2247,276,14,4,1
2248,66,471,4,3
2249,48,712,3,5
2250,278,104,4,1
2251,69,47,4,3
2252,302,1011,4,1
2253,171,429,3,1
2254,372,227,4,1
2255,93,99,5,4
2256,117,473,5,5
2257,118,249,2,4
2258,193,174,3,5
2259,203,296,5,3
2260,186,174,2,1
2261,173,267,5,5
2262,91,214,4,4
2263,378,451,3,2
2264,200,846,2,2
2265,293,78,4,3
2266,377,147,4,4
2267,10,215,3,4
2268,160,214,2,2
2269,53,259,4,4
2270,389,988,5,1
2271,205,749,3,3
2272,134,182,4,2
2273,339,204,4,2
2274,6,483,5,5
2275,75,324,2,1
2276,174,182,4,3
2277,310,192,5,4
2278,94,403,5,3
2279,49,122,4,4
2280,98,264,3,1
2281,255,551,3,5
2282,345,741,4,1
2283,273,207,4,1
2284,12,229,3,2
2285,325,240,3,1
2286,187,55,4,2
2287,125,301,4,5
2288,285,28,2,5
2289,305,12,4,2
2290,173,1027,4,1
2291,322,285,3,5
2292,120,427,5,1
2293,179,27,3,1
2294,397,180,4,3
2295,302,183,5,1
2296,314,602,5,5
2297,263,182,5,1
2298,362,416,1,1
2299,196,61,2,3
2300,20,874,4,5
2301,274,116,3,4
2302,114,31,5,1
2303,264,476,3,5
2304,330,57,3,3
2305,129,38,4,2
2306,275,1088,2,4
2307,295,922,5,2
2308,292,484,3,2
2309,381,473,5,1
2310,12,260,1,1
2311,370,236,5,5
2312,325,199,2,4
2313,155,123,3,1
2314,21,109,1,3
2315,188,14,2,1
2316,143,180,4,2
2317,311,658,5,3
2318,261,780,3,2
2319,6,153,5,4
2320,276,120,2,4
2321,12,815,1,3
2322,180,1387,1,4
2323,63,8,4,2
2324,310,238,3,3
2325,93,684,4,2
2326,310,0,4,5
2327,84,233,4,5
2328,71,126,5,1
2329,23,285,5,5
2330,384,766,1,4
2331,71,176,4,2
2332,270,355,4,4
2333,61,507,4,2
2334,356,117,5,3
2335,322,299,2,5
2336,7,55,5,5
2337,254,832,4,2
2338,62,677,2,4
2339,193,43,4,4
2340,86,62,4,3
2341,63,16,3,3
2342,173,20,1,4
2343,356,325,5,4
2344,312,526,4,1
2345,108,819,3,4
2346,127,722,3,4
2347,285,1229,1,3
2348,180,259,1,2
2349,91,95,4,1
2350,91,392,3,1
2351,118,198,5,2
2352,113,519,3,4
2353,386,565,3,3
2354,395,147,4,1
2355,147,115,5,5
2356,127,279,1,5
2357,293,410,3,2
2358,300,160,3,1
2359,392,682,4,4
2360,392,762,5,3
2361,158,219,5,4
2362,292,150,4,1
2363,338,180,4,2
2364,197,174,3,2
2365,377,1036,2,4
2366,260,987,3,1
2367,17,169,5,1
2368,157,402,4,5
2369,27,677,2,4
2370,267,473,5,5
2371,263,843,1,2
2372,158,470,4,3
2373,106,268,5,4
2374,278,1031,3,4
2375,311,274,5,5
2376,60,330,2,2
2377,396,1018,3,5
2378,360,96,4,4
2379,378,401,3,5
2380,278,1051,4,3
2381,91,662,4,2
2382,120,248,1,3
2383,335,275,4,2
2384,378,442,4,2
2385,42,950,3,2
2386,267,734,3,2
2387,221,141,2,4
2388,401,256,4,5
2389,300,755,4,1
2390,325,66,2,2
2391,386,843,5,3
2392,313,1084,1,3
2393,279,1312,5,5
2394,59,179,4,1
2395,266,942,4,1
2396,243,885,5,1
2397,292,442,4,5
2398,270,410,1,3
2399,365,184,5,2
2400,222,21,5,2
2401,238,7,5,3
2402,344,442,5,2
2403,1,256,4,5
2404,300,272,1,1
2405,313,762,5,2
2406,310,182,5,2
2407,63,366,4,1
2408,163,180,5,3
2409,43,716,3,5
2410,196,126,5,2
2411,386,500,4,4
2412,298,915,3,4
2413,91,711,3,3
2414,342,305,4,5
2415,383,271,5,4
2416,91,45,4,3
2417,320,735,4,2
2418,261,317,5,5
2419,392,274,4,3
2420,267,245,5,3
2421,199,1,4,2
2422,233,299,3,2
2423,314,179,4,1
2424,378,1031,2,1
2425,186,274,5,1
2426,110,895,2,5
2427,372,486,4,1
2428,294,240,5,4
2429,9,159,4,3
2430,234,189,4,3
2431,20,858,2,5
2432,212,199,5,3
2433,4,416,3,3
2434,2,329,2,4
2435,24,12,4,3
2436,307,308,1,2
2437,191,1404,5,2
2438,338,22,5,2
2439,143,31,4,3
2440,235,65,2,1
2441,124,382,2,1
2442,333,513,4,2
2443,319,741,4,3
2444,347,472,3,4
2445,17,508,4,4
2446,311,169,5,3
2447,59,494,3,1
2448,307,198,4,1
2449,94,673,2,5
2450,24,196,3,4
2451,279,1014,3,2
2452,267,324,3,5
2453,226,149,3,1
2454,125,242,5,3
2455,249,476,3,4
2456,5,237,5,2
2457,173,1031,3,3
2458,253,102,2,3
2459,62,978,3,5
2460,12,316,5,2
2461,313,63,5,1
2462,198,275,4,1
2463,380,723,3,5
2464,372,27,3,2
2465,392,952,4,4
2466,294,52,1,4
2467,148,688,2,5
2468,352,285,5,1
2469,372,385,3,4
2470,94,698,2,5
2471,319,868,4,1
2472,279,1458,4,2
2473,302,1020,4,2
2474,342,918,5,2
2475,309,250,5,1
2476,268,4,2,4
2477,213,237,4,1
2478,302,54,4,4
2479,45,1023,5,5
2480,362,346,3,5
2481,266,87,4,4
2482,223,619,3,1
2483,398,72,3,1
2484,215,432,3,2
2485,388,791,4,3
2486,12,545,3,4
2487,229,185,4,4
2488,154,323,2,5
2489,311,179,4,2
2490,329,79,2,5
2491,47,194,5,5
2492,307,1210,3,2
2493,289,684,3,4
2494,298,284,5,4
2495,345,684,3,2
2496,341,583,4,3
2497,233,167,3,1
2498,151,1013,2,1
2499,56,475,3,1
2500,326,280,3,1
2501,302,138,3,2
2502,69,168,4,1
2503,52,249,2,2
2504,47,432,3,1
2505,297,70,5,1
2506,404,1408,1,3
2507,291,233,5,5
2508,273,82,5,5
2509,337,485,3,4
2510,173,422,2,5
2511,144,216,3,3
2512,261,190,4,4
2513,302,530,4,3
2514,228,257,2,1
2515,0,179,3,4
2516,291,206,5,5
2517,270,418,3,1
2518,364,320,5,3
2519,55,37,2,1
2520,58,430,4,1
2521,298,701,4,4
2522,398,485,3,2
2523,58,526,5,3
2524,194,303,4,4
2525,150,286,4,1
2526,275,742,1,4
2527,366,99,5,3
2528,40,173,4,2
2529,310,424,2,3
2530,10,259,1,4
2531,63,211,3,1
2532,310,231,3,4
2533,255,50,4,2
2534,289,738,3,3
2535,143,409,3,5
2536,37,81,5,2
2537,344,1010,3,5
2538,314,708,4,5
2539,203,44,5,4
2540,233,69,3,5
2541,243,134,4,1
2542,108,171,5,4
2543,229,290,4,4
2544,386,696,1,5
2545,245,401,3,2
2546,292,434,4,5
2547,82,105,4,5
2548,280,937,2,2
2549,377,275,4,2
2550,363,288,3,4
2551,342,87,4,1
2552,124,193,5,3
2553,373,362,3,3
2554,333,152,4,2
2555,295,123,5,2
2556,114,542,2,2
2557,391,164,5,3
2558,404,1431,1,4
2559,278,1034,3,2
2560,373,951,2,3
2561,359,241,4,2
2562,7,6,3,1
2563,353,903,5,2
2564,69,120,3,5
2565,144,1053,1,3
2566,233,1197,3,1
2567,275,830,3,3
2568,391,22,5,4
2569,42,94,4,1
2570,11,380,4,2
2571,114,474,5,3
2572,200,1226,1,2
2573,391,292,4,1
2574,58,707,4,1
2575,312,193,4,1
2576,120,293,4,5
2577,345,517,4,3
2578,311,204,5,4
2579,325,507,3,4
2580,6,392,4,4
2581,177,509,4,1
2582,200,466,2,3
2583,199,801,4,4
2584,4,78,3,1
2585,275,13,4,3
2586,392,135,5,1
2587,274,27,4,1
2588,253,175,3,5
2589,345,209,4,2
2590,254,747,1,5
2591,231,460,5,3
2592,322,712,4,1
2593,346,317,3,2
2594,248,747,3,1
2595,6,598,1,4
2596,233,522,4,3
2597,186,195,4,1
2598,286,267,4,1
2599,313,577,4,5
2600,224,1442,4,3
2601,373,194,3,2
2602,344,659,5,1
2603,22,70,3,4
2604,214,257,3,1
2605,173,948,5,2
2606,147,162,4,2
2607,396,193,3,1
2608,382,640,4,1
2609,187,391,5,1
2610,147,1038,2,5
2611,377,300,3,1
